"order_id","order_date","order_status","payment_method","shipping_city","customer_id","first_name","last_name","order_item_id","product_id","product_name","category_name","quantity","unit_price","cost_price","discount_percent","gross_amount","net_amount","profit"
2123,"2025-07-08","Completed","Card","Wroclaw",163,"Customer_163","Surname_163",6339,11,"LG UltraGear 27","Monitors",2,1799.00,1360.00,0.00,3598.00,3598.00,878.00
2124,"2025-07-16","Completed","BLIK","Poznan",164,"Customer_164","Surname_164",6340,536,"Product_184","Smart Home",3,2008.00,1385.52,20.00,6024.00,4819.20,662.64
2124,"2025-07-16","Completed","BLIK","Poznan",164,"Customer_164","Surname_164",6341,398,"Product_46","Audio",3,1802.00,1279.42,0.00,5406.00,5406.00,1567.74
2124,"2025-07-16","Completed","BLIK","Poznan",164,"Customer_164","Surname_164",6342,516,"Product_164","Monitors",1,1268.00,874.92,20.00,1268.00,1014.40,139.48
2124,"2025-07-16","Completed","BLIK","Poznan",164,"Customer_164","Surname_164",6343,520,"Product_168","Smart Home",2,1416.00,1033.68,0.00,2832.00,2832.00,764.64
2124,"2025-07-16","Completed","BLIK","Poznan",164,"Customer_164","Surname_164",6344,465,"Product_113","Laptops",1,4281.00,3339.18,0.00,4281.00,4281.00,941.82
2125,"2025-07-24","Cancelled","Bank Transfer","Gdansk",165,"Customer_165","Surname_165",6345,391,"Product_39","Gaming",3,1543.00,1296.12,0.00,4629.00,4629.00,740.64
2126,"2025-08-01","Cancelled","Cash on Delivery","Szczecin",166,"Customer_166","Surname_166",6346,513,"Product_161","Laptops",3,1157.00,763.62,10.00,3471.00,3123.90,833.04
2126,"2025-08-01","Cancelled","Cash on Delivery","Szczecin",166,"Customer_166","Surname_166",6347,478,"Product_126","Audio",1,4762.00,3381.02,10.00,4762.00,4285.80,904.78
2127,"2025-08-09","Pending","Card","Lublin",167,"Customer_167","Surname_167",6348,383,"Product_31","Gaming",3,1247.00,947.72,20.00,3741.00,2992.80,149.64
2127,"2025-08-09","Pending","Card","Lublin",167,"Customer_167","Surname_167",6349,449,"Product_97","Laptops",3,3689.00,3024.98,10.00,11067.00,9960.30,885.36
2127,"2025-08-09","Pending","Card","Lublin",167,"Customer_167","Surname_167",6350,466,"Product_114","Smartphones",2,4318.00,3411.22,0.00,8636.00,8636.00,1813.56
2128,"2025-08-17","Completed","BLIK","Bialystok",168,"Customer_168","Surname_168",6351,381,"Product_29","Accessories",2,1173.00,868.02,0.00,2346.00,2346.00,609.96
2128,"2025-08-17","Completed","BLIK","Bialystok",168,"Customer_168","Surname_168",6352,397,"Product_45","Accessories",3,1765.00,1235.50,5.00,5295.00,5030.25,1323.75
2128,"2025-08-17","Completed","BLIK","Bialystok",168,"Customer_168","Surname_168",6353,419,"Product_67","Tablets",1,2579.00,1856.88,0.00,2579.00,2579.00,722.12
2128,"2025-08-17","Completed","BLIK","Bialystok",168,"Customer_168","Surname_168",6354,490,"Product_138","Smartphones",3,306.00,253.98,10.00,918.00,826.20,64.26
2129,"2025-08-25","Completed","Bank Transfer","Katowice",169,"Customer_169","Surname_169",6355,410,"Product_58","Smartphones",2,2246.00,1864.18,0.00,4492.00,4492.00,763.64
2129,"2025-08-25","Completed","Bank Transfer","Katowice",169,"Customer_169","Surname_169",6356,436,"Product_84","Monitors",1,3208.00,2213.52,5.00,3208.00,3047.60,834.08
2129,"2025-08-25","Completed","Bank Transfer","Katowice",169,"Customer_169","Surname_169",6357,432,"Product_80","Smart Home",3,3060.00,1989.00,0.00,9180.00,9180.00,3213.00
2129,"2025-08-25","Completed","Bank Transfer","Katowice",169,"Customer_169","Surname_169",6358,513,"Product_161","Laptops",3,1157.00,763.62,0.00,3471.00,3471.00,1180.14
2129,"2025-08-25","Completed","Bank Transfer","Katowice",169,"Customer_169","Surname_169",6359,448,"Product_96","Smart Home",1,3652.00,2958.12,0.00,3652.00,3652.00,693.88
2130,"2025-09-02","Completed","Cash on Delivery","Gdynia",170,"Customer_170","Surname_170",6360,455,"Product_103","Gaming",3,3911.00,2659.48,5.00,11733.00,11146.35,3167.91
2131,"2025-09-10","Completed","Card","Torun",171,"Customer_171","Surname_171",6361,426,"Product_74","Smartphones",2,2838.00,2242.02,0.00,5676.00,5676.00,1191.96
2131,"2025-09-10","Completed","Card","Torun",171,"Customer_171","Surname_171",6362,468,"Product_116","Monitors",2,4392.00,3557.52,0.00,8784.00,8784.00,1668.96
2132,"2025-09-18","Completed","BLIK","Bydgoszcz",172,"Customer_172","Surname_172",6363,456,"Product_104","Smart Home",3,3948.00,2724.12,0.00,11844.00,11844.00,3671.64
2132,"2025-09-18","Completed","BLIK","Bydgoszcz",172,"Customer_172","Surname_172",6364,512,"Product_160","Smart Home",2,1120.00,728.00,0.00,2240.00,2240.00,784.00
2132,"2025-09-18","Completed","BLIK","Bydgoszcz",172,"Customer_172","Surname_172",6365,505,"Product_153","Laptops",1,861.00,671.58,0.00,861.00,861.00,189.42
2133,"2025-09-26","Completed","Bank Transfer","Rzeszow",173,"Customer_173","Surname_173",6366,439,"Product_87","Gaming",2,3319.00,2389.68,0.00,6638.00,6638.00,1858.64
2133,"2025-09-26","Completed","Bank Transfer","Rzeszow",173,"Customer_173","Surname_173",6367,2,"ASUS TUF GAMING A15","Laptops",3,4599.00,3720.00,10.00,13797.00,12417.30,1257.30
2133,"2025-09-26","Completed","Bank Transfer","Rzeszow",173,"Customer_173","Surname_173",6368,442,"Product_90","Smartphones",2,3430.00,2572.50,5.00,6860.00,6517.00,1372.00
2133,"2025-09-26","Completed","Bank Transfer","Rzeszow",173,"Customer_173","Surname_173",6369,412,"Product_60","Monitors",2,2320.00,1508.00,5.00,4640.00,4408.00,1392.00
2134,"2025-10-04","Completed","Cash on Delivery","Olsztyn",174,"Customer_174","Surname_174",6370,512,"Product_160","Smart Home",1,1120.00,728.00,10.00,1120.00,1008.00,280.00
2134,"2025-10-04","Completed","Cash on Delivery","Olsztyn",174,"Customer_174","Surname_174",6371,416,"Product_64","Smart Home",1,2468.00,1702.92,20.00,2468.00,1974.40,271.48
2134,"2025-10-04","Completed","Cash on Delivery","Olsztyn",174,"Customer_174","Surname_174",6372,538,"Product_186","Smartphones",3,2082.00,1478.22,0.00,6246.00,6246.00,1811.34
2134,"2025-10-04","Completed","Cash on Delivery","Olsztyn",174,"Customer_174","Surname_174",6373,402,"Product_50","Smartphones",2,1950.00,1462.50,0.00,3900.00,3900.00,975.00
2134,"2025-10-04","Completed","Cash on Delivery","Olsztyn",174,"Customer_174","Surname_174",6374,468,"Product_116","Monitors",2,4392.00,3557.52,0.00,8784.00,8784.00,1668.96
2135,"2025-09-17","Cancelled","Card","Opole",175,"Customer_175","Surname_175",6375,15,"USB-C Hub 8-in-1","Accessories",3,249.00,145.00,20.00,747.00,597.60,162.60
2136,"2025-09-25","Cancelled","BLIK","Gliwice",176,"Customer_176","Surname_176",6376,390,"Product_38","Audio",1,1506.00,1249.98,0.00,1506.00,1506.00,256.02
2136,"2025-09-25","Cancelled","BLIK","Gliwice",176,"Customer_176","Surname_176",6377,386,"Product_34","Smartphones",3,1358.00,1072.82,0.00,4074.00,4074.00,855.54
2137,"2025-10-03","Pending","Bank Transfer","Radom",177,"Customer_177","Surname_177",6378,469,"Product_117","Accessories",3,4429.00,3631.78,0.00,13287.00,13287.00,2391.66
2137,"2025-10-03","Pending","Bank Transfer","Radom",177,"Customer_177","Surname_177",6379,458,"Product_106","Smartphones",1,4022.00,2855.62,5.00,4022.00,3820.90,965.28
2137,"2025-10-03","Pending","Bank Transfer","Radom",177,"Customer_177","Surname_177",6380,488,"Product_136","Smart Home",1,232.00,187.92,10.00,232.00,208.80,20.88
2138,"2025-10-11","Completed","Cash on Delivery","Kielce",178,"Customer_178","Surname_178",6381,516,"Product_164","Monitors",3,1268.00,874.92,0.00,3804.00,3804.00,1179.24
2138,"2025-10-11","Completed","Cash on Delivery","Kielce",178,"Customer_178","Surname_178",6382,437,"Product_85","Accessories",2,3245.00,2271.50,5.00,6490.00,6165.50,1622.50
2138,"2025-10-11","Completed","Cash on Delivery","Kielce",178,"Customer_178","Surname_178",6383,406,"Product_54","Audio",1,2098.00,1657.42,0.00,2098.00,2098.00,440.58
2138,"2025-10-11","Completed","Cash on Delivery","Kielce",178,"Customer_178","Surname_178",6384,545,"Product_193","Laptops",2,2341.00,1825.98,0.00,4682.00,4682.00,1030.04
2139,"2025-10-19","Completed","Card","Zielona Gora",179,"Customer_179","Surname_179",6385,542,"Product_190","Audio",3,2230.00,1672.50,10.00,6690.00,6021.00,1003.50
2139,"2025-10-19","Completed","Card","Zielona Gora",179,"Customer_179","Surname_179",6386,408,"Product_56","Smart Home",1,2172.00,1759.32,0.00,2172.00,2172.00,412.68
2139,"2025-10-19","Completed","Card","Zielona Gora",179,"Customer_179","Surname_179",6387,505,"Product_153","Laptops",2,861.00,671.58,0.00,1722.00,1722.00,378.84
2139,"2025-10-19","Completed","Card","Zielona Gora",179,"Customer_179","Surname_179",6388,405,"Product_53","Accessories",1,2061.00,1607.58,0.00,2061.00,2061.00,453.42
2139,"2025-10-19","Completed","Card","Zielona Gora",179,"Customer_179","Surname_179",6389,379,"Product_27","Tablets",2,1099.00,791.28,0.00,2198.00,2198.00,615.44
2140,"2025-10-27","Completed","BLIK","Warszawa",180,"Customer_180","Surname_180",6390,497,"Product_145","Laptops",1,565.00,395.50,0.00,565.00,565.00,169.50
2141,"2025-11-04","Completed","Bank Transfer","Lodz",181,"Customer_181","Surname_181",6391,493,"Product_141","Accessories",1,417.00,275.22,0.00,417.00,417.00,141.78
2141,"2025-11-04","Completed","Bank Transfer","Lodz",181,"Customer_181","Surname_181",6392,545,"Product_193","Laptops",2,2341.00,1825.98,0.00,4682.00,4682.00,1030.04
2142,"2025-11-12","Completed","Cash on Delivery","Krakow",182,"Customer_182","Surname_182",6393,378,"Product_26","Smartphones",1,1062.00,754.02,20.00,1062.00,849.60,95.58
2142,"2025-11-12","Completed","Cash on Delivery","Krakow",182,"Customer_182","Surname_182",6394,434,"Product_82","Smartphones",3,3134.00,2099.78,10.00,9402.00,8461.80,2162.46
2142,"2025-11-12","Completed","Cash on Delivery","Krakow",182,"Customer_182","Surname_182",6395,527,"Product_175","Gaming",3,1675.00,1340.00,0.00,5025.00,5025.00,1005.00
2143,"2025-11-20","Completed","Card","Wroclaw",183,"Customer_183","Surname_183",6396,415,"Product_63","Gaming",3,2431.00,1653.08,0.00,7293.00,7293.00,2333.76
2143,"2025-11-20","Completed","Card","Wroclaw",183,"Customer_183","Surname_183",6397,6,"Google Pixel 9","Smartphones",2,3499.00,2820.00,10.00,6998.00,6298.20,658.20
2143,"2025-11-20","Completed","Card","Wroclaw",183,"Customer_183","Surname_183",6398,404,"Product_52","Monitors",1,2024.00,1558.48,0.00,2024.00,2024.00,465.52
2143,"2025-11-20","Completed","Card","Wroclaw",183,"Customer_183","Surname_183",6399,484,"Product_132","Monitors",3,4984.00,3837.68,0.00,14952.00,14952.00,3438.96
2144,"2025-11-28","Completed","BLIK","Poznan",184,"Customer_184","Surname_184",6400,541,"Product_189","Accessories",1,2193.00,1622.82,5.00,2193.00,2083.35,460.53
2144,"2025-11-28","Completed","BLIK","Poznan",184,"Customer_184","Surname_184",6401,510,"Product_158","Audio",3,1046.00,868.18,0.00,3138.00,3138.00,533.46
2144,"2025-11-28","Completed","BLIK","Poznan",184,"Customer_184","Surname_184",6402,8,"iPad Air","Tablets",2,2999.00,2440.00,0.00,5998.00,5998.00,1118.00
2144,"2025-11-28","Completed","BLIK","Poznan",184,"Customer_184","Surname_184",6403,539,"Product_187","Tablets",2,2119.00,1525.68,0.00,4238.00,4238.00,1186.64
2144,"2025-11-28","Completed","BLIK","Poznan",184,"Customer_184","Surname_184",6404,419,"Product_67","Tablets",2,2579.00,1856.88,0.00,5158.00,5158.00,1444.24
2145,"2025-12-06","Cancelled","Bank Transfer","Gdansk",185,"Customer_185","Surname_185",6405,464,"Product_112","Smart Home",3,4244.00,3267.88,0.00,12732.00,12732.00,2928.36
2146,"2025-12-14","Cancelled","Cash on Delivery","Szczecin",186,"Customer_186","Surname_186",6406,13,"Logitech MX Master 3S","Accessories",3,449.00,310.00,0.00,1347.00,1347.00,417.00
2146,"2025-12-14","Cancelled","Cash on Delivery","Szczecin",186,"Customer_186","Surname_186",6407,21,"Nintendo Switch OLED","Gaming",2,1599.00,1240.00,0.00,3198.00,3198.00,718.00
2147,"2025-12-22","Pending","Card","Lublin",187,"Customer_187","Surname_187",6408,424,"Product_72","Smart Home",1,2764.00,2128.28,0.00,2764.00,2764.00,635.72
2147,"2025-12-22","Pending","Card","Lublin",187,"Customer_187","Surname_187",6409,397,"Product_45","Accessories",1,1765.00,1235.50,0.00,1765.00,1765.00,529.50
2147,"2025-12-22","Pending","Card","Lublin",187,"Customer_187","Surname_187",6410,5,"iPhone 16","Smartphones",2,4299.00,3550.00,0.00,8598.00,8598.00,1498.00
2148,"2025-12-30","Completed","BLIK","Bialystok",188,"Customer_188","Surname_188",6411,474,"Product_122","Smartphones",1,4614.00,3091.38,0.00,4614.00,4614.00,1522.62
2148,"2025-12-30","Completed","BLIK","Bialystok",188,"Customer_188","Surname_188",6412,531,"Product_179","Tablets",1,1823.00,1531.32,0.00,1823.00,1823.00,291.68
2148,"2025-12-30","Completed","BLIK","Bialystok",188,"Customer_188","Surname_188",6413,519,"Product_167","Gaming",1,1379.00,992.88,10.00,1379.00,1241.10,248.22
2148,"2025-12-30","Completed","BLIK","Bialystok",188,"Customer_188","Surname_188",6414,414,"Product_62","Audio",1,2394.00,1603.98,10.00,2394.00,2154.60,550.62
2149,"2026-01-07","Completed","Bank Transfer","Katowice",189,"Customer_189","Surname_189",6415,541,"Product_189","Accessories",3,2193.00,1622.82,20.00,6579.00,5263.20,394.74
2149,"2026-01-07","Completed","Bank Transfer","Katowice",189,"Customer_189","Surname_189",6416,402,"Product_50","Smartphones",2,1950.00,1462.50,0.00,3900.00,3900.00,975.00
2149,"2026-01-07","Completed","Bank Transfer","Katowice",189,"Customer_189","Surname_189",6417,480,"Product_128","Smart Home",2,4836.00,3530.28,0.00,9672.00,9672.00,2611.44
2149,"2026-01-07","Completed","Bank Transfer","Katowice",189,"Customer_189","Surname_189",6418,20,"Xbox Series X","Gaming",1,2499.00,2020.00,0.00,2499.00,2499.00,479.00
2149,"2026-01-07","Completed","Bank Transfer","Katowice",189,"Customer_189","Surname_189",6419,487,"Product_135","Gaming",3,195.00,156.00,0.00,585.00,585.00,117.00
2150,"2026-01-15","Completed","Cash on Delivery","Gdynia",190,"Customer_190","Surname_190",6420,461,"Product_109","Accessories",2,4133.00,3058.42,10.00,8266.00,7439.40,1322.56
2151,"2026-01-23","Completed","Card","Torun",191,"Customer_191","Surname_191",6421,440,"Product_88","Smart Home",3,3356.00,2449.88,0.00,10068.00,10068.00,2718.36
2151,"2026-01-23","Completed","Card","Torun",191,"Customer_191","Surname_191",6422,13,"Logitech MX Master 3S","Accessories",2,449.00,310.00,0.00,898.00,898.00,278.00
2152,"2026-01-31","Completed","BLIK","Bydgoszcz",192,"Customer_192","Surname_192",6423,537,"Product_185","Laptops",2,2045.00,1431.50,0.00,4090.00,4090.00,1227.00
2152,"2026-01-31","Completed","BLIK","Bydgoszcz",192,"Customer_192","Surname_192",6424,499,"Product_147","Tablets",3,639.00,460.08,0.00,1917.00,1917.00,536.76
2152,"2026-01-31","Completed","BLIK","Bydgoszcz",192,"Customer_192","Surname_192",6425,470,"Product_118","Audio",1,4466.00,3706.78,0.00,4466.00,4466.00,759.22
2153,"2026-02-08","Completed","Bank Transfer","Rzeszow",193,"Customer_193","Surname_193",6426,13,"Logitech MX Master 3S","Accessories",1,449.00,310.00,0.00,449.00,449.00,139.00
2153,"2026-02-08","Completed","Bank Transfer","Rzeszow",193,"Customer_193","Surname_193",6427,476,"Product_124","Monitors",2,4688.00,3234.72,0.00,9376.00,9376.00,2906.56
2153,"2026-02-08","Completed","Bank Transfer","Rzeszow",193,"Customer_193","Surname_193",6428,390,"Product_38","Audio",3,1506.00,1249.98,0.00,4518.00,4518.00,768.06
2153,"2026-02-08","Completed","Bank Transfer","Rzeszow",193,"Customer_193","Surname_193",6429,383,"Product_31","Gaming",2,1247.00,947.72,0.00,2494.00,2494.00,598.56
2154,"2026-02-16","Completed","Cash on Delivery","Olsztyn",194,"Customer_194","Surname_194",6430,390,"Product_38","Audio",1,1506.00,1249.98,0.00,1506.00,1506.00,256.02
2154,"2026-02-16","Completed","Cash on Delivery","Olsztyn",194,"Customer_194","Surname_194",6431,420,"Product_68","Monitors",1,2616.00,1909.68,0.00,2616.00,2616.00,706.32
2154,"2026-02-16","Completed","Cash on Delivery","Olsztyn",194,"Customer_194","Surname_194",6432,496,"Product_144","Smart Home",2,528.00,364.32,20.00,1056.00,844.80,116.16
2154,"2026-02-16","Completed","Cash on Delivery","Olsztyn",194,"Customer_194","Surname_194",6433,528,"Product_176","Smart Home",1,1712.00,1386.72,0.00,1712.00,1712.00,325.28
2154,"2026-02-16","Completed","Cash on Delivery","Olsztyn",194,"Customer_194","Surname_194",6434,433,"Product_81","Laptops",2,3097.00,2044.02,0.00,6194.00,6194.00,2105.96
2155,"2026-02-24","Cancelled","Card","Opole",195,"Customer_195","Surname_195",6435,383,"Product_31","Gaming",1,1247.00,947.72,0.00,1247.00,1247.00,299.28
2156,"2026-03-04","Cancelled","BLIK","Gliwice",196,"Customer_196","Surname_196",6436,483,"Product_131","Tablets",3,4947.00,3759.72,10.00,14841.00,13356.90,2077.74
2156,"2026-03-04","Cancelled","BLIK","Gliwice",196,"Customer_196","Surname_196",6437,549,"Product_197","Accessories",3,2489.00,2040.98,5.00,7467.00,7093.65,970.71
2157,"2026-03-12","Pending","Bank Transfer","Radom",197,"Customer_197","Surname_197",6438,451,"Product_99","Tablets",2,3763.00,3160.92,0.00,7526.00,7526.00,1204.16
2157,"2026-03-12","Pending","Bank Transfer","Radom",197,"Customer_197","Surname_197",6439,486,"Product_134","Audio",1,158.00,124.82,0.00,158.00,158.00,33.18
2157,"2026-03-12","Pending","Bank Transfer","Radom",197,"Customer_197","Surname_197",6440,17,"JBL Charge 5","Audio",3,699.00,480.00,0.00,2097.00,2097.00,657.00
2158,"2026-03-20","Completed","Cash on Delivery","Kielce",198,"Customer_198","Surname_198",6441,5,"iPhone 16","Smartphones",1,4299.00,3550.00,10.00,4299.00,3869.10,319.10
2158,"2026-03-20","Completed","Cash on Delivery","Kielce",198,"Customer_198","Surname_198",6442,13,"Logitech MX Master 3S","Accessories",3,449.00,310.00,0.00,1347.00,1347.00,417.00
2158,"2026-03-20","Completed","Cash on Delivery","Kielce",198,"Customer_198","Surname_198",6443,379,"Product_27","Tablets",3,1099.00,791.28,0.00,3297.00,3297.00,923.16
2158,"2026-03-20","Completed","Cash on Delivery","Kielce",198,"Customer_198","Surname_198",6444,528,"Product_176","Smart Home",2,1712.00,1386.72,0.00,3424.00,3424.00,650.56
2159,"2026-03-28","Completed","Card","Zielona Gora",199,"Customer_199","Surname_199",6445,469,"Product_117","Accessories",1,4429.00,3631.78,0.00,4429.00,4429.00,797.22
2159,"2026-03-28","Completed","Card","Zielona Gora",199,"Customer_199","Surname_199",6446,386,"Product_34","Smartphones",2,1358.00,1072.82,5.00,2716.00,2580.20,434.56
2159,"2026-03-28","Completed","Card","Zielona Gora",199,"Customer_199","Surname_199",6447,378,"Product_26","Smartphones",3,1062.00,754.02,0.00,3186.00,3186.00,923.94
2159,"2026-03-28","Completed","Card","Zielona Gora",199,"Customer_199","Surname_199",6448,424,"Product_72","Smart Home",1,2764.00,2128.28,10.00,2764.00,2487.60,359.32
2159,"2026-03-28","Completed","Card","Zielona Gora",199,"Customer_199","Surname_199",6449,542,"Product_190","Audio",2,2230.00,1672.50,0.00,4460.00,4460.00,1115.00
2160,"2024-04-10","Completed","BLIK","Warszawa",200,"Customer_200","Surname_200",6450,505,"Product_153","Laptops",2,861.00,671.58,5.00,1722.00,1635.90,292.74
2161,"2024-04-18","Completed","Bank Transfer","Lodz",201,"Customer_201","Surname_201",6451,423,"Product_71","Gaming",2,2727.00,2072.52,0.00,5454.00,5454.00,1308.96
2161,"2024-04-18","Completed","Bank Transfer","Lodz",201,"Customer_201","Surname_201",6452,19,"PlayStation 5 Slim","Gaming",3,2399.00,1950.00,20.00,7197.00,5757.60,-92.40
2162,"2024-04-26","Completed","Cash on Delivery","Krakow",202,"Customer_202","Surname_202",6453,421,"Product_69","Accessories",1,2653.00,1963.22,10.00,2653.00,2387.70,424.48
2162,"2024-04-26","Completed","Cash on Delivery","Krakow",202,"Customer_202","Surname_202",6454,7,"Samsung Galaxy Tab S10","Tablets",1,3199.00,2540.00,0.00,3199.00,3199.00,659.00
2162,"2024-04-26","Completed","Cash on Delivery","Krakow",202,"Customer_202","Surname_202",6455,404,"Product_52","Monitors",2,2024.00,1558.48,0.00,4048.00,4048.00,931.04
2163,"2024-05-04","Completed","Card","Wroclaw",203,"Customer_203","Surname_203",6456,433,"Product_81","Laptops",2,3097.00,2044.02,0.00,6194.00,6194.00,2105.96
2163,"2024-05-04","Completed","Card","Wroclaw",203,"Customer_203","Surname_203",6457,453,"Product_101","Accessories",1,3837.00,2532.42,0.00,3837.00,3837.00,1304.58
2163,"2024-05-04","Completed","Card","Wroclaw",203,"Customer_203","Surname_203",6458,539,"Product_187","Tablets",3,2119.00,1525.68,10.00,6357.00,5721.30,1144.26
2163,"2024-05-04","Completed","Card","Wroclaw",203,"Customer_203","Surname_203",6459,456,"Product_104","Smart Home",1,3948.00,2724.12,0.00,3948.00,3948.00,1223.88
2164,"2024-05-12","Completed","BLIK","Poznan",204,"Customer_204","Surname_204",6460,442,"Product_90","Smartphones",3,3430.00,2572.50,0.00,10290.00,10290.00,2572.50
2164,"2024-05-12","Completed","BLIK","Poznan",204,"Customer_204","Surname_204",6461,474,"Product_122","Smartphones",2,4614.00,3091.38,0.00,9228.00,9228.00,3045.24
2164,"2024-05-12","Completed","BLIK","Poznan",204,"Customer_204","Surname_204",6462,491,"Product_139","Tablets",1,343.00,288.12,5.00,343.00,325.85,37.73
2164,"2024-05-12","Completed","BLIK","Poznan",204,"Customer_204","Surname_204",6463,508,"Product_156","Monitors",3,972.00,787.32,0.00,2916.00,2916.00,554.04
2164,"2024-05-12","Completed","BLIK","Poznan",204,"Customer_204","Surname_204",6464,464,"Product_112","Smart Home",1,4244.00,3267.88,0.00,4244.00,4244.00,976.12
2165,"2024-05-20","Cancelled","Bank Transfer","Gdansk",205,"Customer_205","Surname_205",6465,383,"Product_31","Gaming",2,1247.00,947.72,10.00,2494.00,2244.60,349.16
2166,"2024-05-28","Cancelled","Cash on Delivery","Szczecin",206,"Customer_206","Surname_206",6466,537,"Product_185","Laptops",1,2045.00,1431.50,0.00,2045.00,2045.00,613.50
2166,"2024-05-28","Cancelled","Cash on Delivery","Szczecin",206,"Customer_206","Surname_206",6467,441,"Product_89","Laptops",1,3393.00,2510.82,0.00,3393.00,3393.00,882.18
2167,"2024-06-05","Pending","Card","Lublin",207,"Customer_207","Surname_207",6468,479,"Product_127","Gaming",1,4799.00,3455.28,10.00,4799.00,4319.10,863.82
2167,"2024-06-05","Pending","Card","Lublin",207,"Customer_207","Surname_207",6469,405,"Product_53","Accessories",2,2061.00,1607.58,0.00,4122.00,4122.00,906.84
2167,"2024-06-05","Pending","Card","Lublin",207,"Customer_207","Surname_207",6470,516,"Product_164","Monitors",2,1268.00,874.92,0.00,2536.00,2536.00,786.16
2168,"2024-06-13","Completed","BLIK","Bialystok",208,"Customer_208","Surname_208",6471,487,"Product_135","Gaming",1,195.00,156.00,5.00,195.00,185.25,29.25
2168,"2024-06-13","Completed","BLIK","Bialystok",208,"Customer_208","Surname_208",6472,511,"Product_159","Gaming",1,1083.00,909.72,0.00,1083.00,1083.00,173.28
2168,"2024-06-13","Completed","BLIK","Bialystok",208,"Customer_208","Surname_208",6473,462,"Product_110","Audio",3,4170.00,3127.50,20.00,12510.00,10008.00,625.50
2168,"2024-06-13","Completed","BLIK","Bialystok",208,"Customer_208","Surname_208",6474,489,"Product_137","Laptops",3,269.00,220.58,0.00,807.00,807.00,145.26
2169,"2024-06-21","Completed","Bank Transfer","Katowice",209,"Customer_209","Surname_209",6475,460,"Product_108","Monitors",2,4096.00,2990.08,0.00,8192.00,8192.00,2211.84
2169,"2024-06-21","Completed","Bank Transfer","Katowice",209,"Customer_209","Surname_209",6476,461,"Product_109","Accessories",3,4133.00,3058.42,20.00,12399.00,9919.20,743.94
2169,"2024-06-21","Completed","Bank Transfer","Katowice",209,"Customer_209","Surname_209",6477,469,"Product_117","Accessories",2,4429.00,3631.78,0.00,8858.00,8858.00,1594.44
2169,"2024-06-21","Completed","Bank Transfer","Katowice",209,"Customer_209","Surname_209",6478,379,"Product_27","Tablets",2,1099.00,791.28,10.00,2198.00,1978.20,395.64
2169,"2024-06-21","Completed","Bank Transfer","Katowice",209,"Customer_209","Surname_209",6479,3,"MacBook Air M3","Laptops",1,5499.00,4650.00,0.00,5499.00,5499.00,849.00
2170,"2024-06-29","Completed","Cash on Delivery","Gdynia",210,"Customer_210","Surname_210",6480,525,"Product_173","Accessories",2,1601.00,1248.78,10.00,3202.00,2881.80,384.24
2171,"2024-07-07","Completed","Card","Torun",211,"Customer_211","Surname_211",6481,11,"LG UltraGear 27","Monitors",2,1799.00,1360.00,0.00,3598.00,3598.00,878.00
2171,"2024-07-07","Completed","Card","Torun",211,"Customer_211","Surname_211",6482,539,"Product_187","Tablets",2,2119.00,1525.68,20.00,4238.00,3390.40,339.04
2172,"2024-07-15","Completed","BLIK","Bydgoszcz",212,"Customer_212","Surname_212",6483,395,"Product_43","Tablets",3,1691.00,1149.88,0.00,5073.00,5073.00,1623.36
2172,"2024-07-15","Completed","BLIK","Bydgoszcz",212,"Customer_212","Surname_212",6484,484,"Product_132","Monitors",2,4984.00,3837.68,0.00,9968.00,9968.00,2292.64
2172,"2024-07-15","Completed","BLIK","Bydgoszcz",212,"Customer_212","Surname_212",6485,384,"Product_32","Smart Home",1,1284.00,988.68,0.00,1284.00,1284.00,295.32
2173,"2024-07-23","Completed","Bank Transfer","Rzeszow",213,"Customer_213","Surname_213",6486,545,"Product_193","Laptops",1,2341.00,1825.98,0.00,2341.00,2341.00,515.02
2173,"2024-07-23","Completed","Bank Transfer","Rzeszow",213,"Customer_213","Surname_213",6487,406,"Product_54","Audio",3,2098.00,1657.42,0.00,6294.00,6294.00,1321.74
2173,"2024-07-23","Completed","Bank Transfer","Rzeszow",213,"Customer_213","Surname_213",6488,409,"Product_57","Laptops",3,2209.00,1811.38,0.00,6627.00,6627.00,1192.86
2173,"2024-07-23","Completed","Bank Transfer","Rzeszow",213,"Customer_213","Surname_213",6489,387,"Product_35","Tablets",2,1395.00,1116.00,20.00,2790.00,2232.00,0.00
2174,"2024-07-31","Completed","Cash on Delivery","Olsztyn",214,"Customer_214","Surname_214",6490,404,"Product_52","Monitors",2,2024.00,1558.48,0.00,4048.00,4048.00,931.04
2174,"2024-07-31","Completed","Cash on Delivery","Olsztyn",214,"Customer_214","Surname_214",6491,533,"Product_181","Accessories",2,1897.00,1252.02,0.00,3794.00,3794.00,1289.96
2174,"2024-07-31","Completed","Cash on Delivery","Olsztyn",214,"Customer_214","Surname_214",6492,550,"Product_198","Audio",1,2526.00,2096.58,0.00,2526.00,2526.00,429.42
2174,"2024-07-31","Completed","Cash on Delivery","Olsztyn",214,"Customer_214","Surname_214",6493,511,"Product_159","Gaming",1,1083.00,909.72,5.00,1083.00,1028.85,119.13
2174,"2024-07-31","Completed","Cash on Delivery","Olsztyn",214,"Customer_214","Surname_214",6494,10,"Dell UltraSharp 27","Monitors",1,2199.00,1650.00,10.00,2199.00,1979.10,329.10
